Day ,Month,Year,Case type,No,Day,Month.1,Year.1,Day.1,Month.2,Year.2,Outcome,Day.2,Month.3,Year.3,(Enter free text),Audit Date,Registered,Date_Last_in_Court,Code/Year
31,5,2024,RRC,E1731,20,11,2023,21,11,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-11-20,2023-11-21,E1731/2023
31,5,2024,RRC,E1734,21,11,2023,21,11,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-11-21,2023-11-21,E1734/2023
31,5,2024,RRC,E1738,21,11,2023,22,11,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-11-21,2023-11-22,E1738/2023
31,5,2024,RRC,E1739,22,11,2023,22,11,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-11-22,2023-11-22,E1739/2023
31,5,2024,RRC,E1740,21,11,2023,15,1,2024,Active(Recommendation to take date at the registry),,,,Needs next date,2024-05-31,2023-11-21,2024-01-15,E1740/2023
31,5,2024,RRC,E1742,22,11,2023,22,11,2023,Active(Recommendation to take date at the registry),,,,Needs next date,2024-05-31,2023-11-22,2023-11-22,E1742/2023
31,5,2024,RRC,E1743,22,11,2023,22,11,2023,Active(Recommendation to take date at the registry),,,,Needs next date,2024-05-31,2023-11-22,2023-11-22,E1743/2023
31,5,2024,RRC,E1754,28,11,2023,29,11,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-11-28,2023-11-29,E1754/2023
31,5,2024,RRC,E1746,22,11,2023,23,11,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-11-22,2023-11-23,E1746/2023
31,5,2024,RRC,E1747,23,11,2023,23,11,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-11-23,2023-11-23,E1747/2023
31,5,2024,RRC,E1750,23,11,2023,23,11,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-11-23,2023-11-23,E1750/2023
31,5,2024,RRC,E1390,15,9,2023,9,10,2023,Active- pick date at the registry,,,,Needs next date,2024-05-31,2023-09-15,2023-10-09,E1390/2023
31,5,2024,RRC,E1403,19,9,2023,20,9,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-09-19,2023-09-20,E1403/2023
31,5,2024,RRC,E1404,19,9,2023,20,9,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-09-19,2023-09-20,E1404/2023
31,5,2024,RRC,E1405,19,9,2023,20,9,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-09-19,2023-09-20,E1405/2023
31,5,2024,RRC,E1406,19,9,2023,20,9,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-09-19,2023-09-20,E1406/2023
31,5,2024,RRC,E1408,20,9,2023,21,9,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-09-20,2023-09-21,E1408/2023
31,5,2024,RRC,E1450,28,9,2023,29,9,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-09-28,2023-09-29,E1450/2023
31,5,2024,RRC,E1410,20,9,2023,24,4,2024,Active-parties to take date at the registry,,,,Needs next date,2024-05-31,2023-09-20,2024-04-24,E1410/2023
31,5,2024,RRC,E1413,21,9,2023,26,9,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-09-21,2023-09-26,E1413/2023
31,5,2024,RRC,E1418,23,10,2023,24,10,2023,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2023-10-23,2023-10-24,E1418/2023
31,5,2024,RRC,E369,3,3,2023,2,3,2023,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2023-03-03,2023-03-02,E369/2023
31,5,2024,RRC,E370,3,3,2023,6,3,2023,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2023-03-03,2023-03-06,E370/2023
31,5,2024,RRC,E371,3,3,2023,29,6,2023,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2023-03-03,2023-06-29,E371/2023
31,5,2024,RRC,E376,3,3,2023,6,3,2023,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2023-03-03,2023-03-06,E376/2023
31,5,2024,RRC,E378,6,3,2023,3,8,2023,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2023-03-06,2023-08-03,E378/2023
31,5,2024,RRC,E380,6,3,2023,7,3,2023,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2023-03-06,2023-03-07,E380/2023
31,5,2024,RRC,E383,7,3,2023,8,5,2023,Active:Hg on date,,,,Needs next date,2024-05-31,2023-03-07,2023-05-08,E383/2023
31,5,2024,RRC, E386,7,3,2023,8,3,2023,Active:Plaintiff to take date at registry within 14 days,,,,Recommended for dismissal,2024-05-31,2023-03-07,2023-03-08, E386/2023
31,5,2024,RRC,E391,7,3,2023,3,10,2023, Active:Parties to file a written consent for adoption,,,,Needs next date,2024-05-31,2023-03-07,2023-10-03,E391/2023
31,5,2024,RRC,E394,7,3,2023,8,3,2023,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2023-03-07,2023-03-08,E394/2023
31,5,2024,RRC,E395,8,3,2023,9,3,2023,Active:Plaintiff to take date at registry within 14 days,,,,Recommended for dismissal,2024-05-31,2023-03-08,2023-03-09,E395/2023
31,5,2024,RRC,E397,6,3,2023,13,3,2023,Active:Plaintiff to take date at registry within 14 days,,,,Recommended for dismissal,2024-05-31,2023-03-06,2023-03-13,E397/2023
31,5,2024,RRC,E398,13,3,2023,9,11,2023,Active:to be given next date in court,,,,Needs next date,2024-05-31,2023-03-13,2023-11-09,E398/2023
31,5,2024,RRC,E402,8,3,2023,9,3,2023,Active:Plaintiff to take date at registry within 14 days,,,,Recommended for dismissal,2024-05-31,2023-03-08,2023-03-09,E402/2023
31,5,2024,RRC,E425,10,3,2023,21,6,2023,Active,,,,Recommended for dismissal,2024-05-31,2023-03-10,2023-06-21,E425/2023
31,5,2024,RRC,E467,5,3,2023,18,5,2023,Active:given next date in court,,,,Needs next date,2024-05-31,2023-03-05,2023-05-18,E467/2023
31,5,2024,RRC,E471,20,3,2023,12,10,2023,Active:To be given next date in court,,,,Needs next date,2024-05-31,2023-03-20,2023-10-12,E471/2023
31,5,2024,RRC,E473,21,3,2023,26,7,2023,Active:Order to recover the guaranteed arrears,,,,Needs next date,2024-05-31,2023-03-21,2023-07-26,E473/2023
31,5,2024,RRC,E477,22,3,2023,28,3,2023,Active:Plaintiff to take date at registry within 14 days,,,,Recommended for dismissal,2024-05-31,2023-03-22,2023-03-28,E477/2023
31,5,2024,RRC,E478,22,3,2023,30,3,2023,Active:Plaintiff to be undertaken under service,,,,Recommended for dismissal,2024-05-31,2023-03-22,2023-03-30,E478/2023
31,5,2024,RRC,E479,23,3,2023,23,3,2023,Active:Plaintiff to take date at registry within 14 days,,,,Recommended for dismissal,2024-05-31,2023-03-23,2023-03-23,E479/2023
31,5,2024,RRC,E481,24,3,2023,28,3,2023, Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2023-03-24,2023-03-28,E481/2023
31,5,2024,RRC,E490,23,3,2023,28,3,2023, Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2023-03-23,2023-03-28,E490/2023
31,5,2024,RRC,E498,24,3,2023,28,3,2023,Active:Plaintiff to take date at registry within 14 days,,,,Recommended for dismissal,2024-05-31,2023-03-24,2023-03-28,E498/2023
31,5,2024,RRC,E499,24,3,2023,19,7,2023,Active,,,,Recommended for dismissal,2024-05-31,2023-03-24,2023-07-19,E499/2023
31,5,2024,RRC,E502,27,3,2023,28,3,2023,Active:Plaintiff to take date at registry within 14 days,,,,Recommended for dismissal,2024-05-31,2023-03-27,2023-03-28,E502/2023
31,5,2024,RRC,E504,28,3,2023,26,7,2023,Active:Hg on date,,,,Recommended for dismissal,2024-05-31,2023-03-28,2023-07-26,E504/2023
31,5,2024,RRC,E505,26,3,2023,28,3,2023,Active:Plaintiff to take date at registry within 14 days,,,,Recommended for dismissal,2024-05-31,2023-03-26,2023-03-28,E505/2023
31,5,2024,RRC,E506,28,3,2023,30,5,2023,Active: Recommended for the next date,,,,Needs next date,2024-05-31,2023-03-28,2023-05-30,E506/2023
31,5,2024,RRC,E507,28,3,2023,13,4,2023,Active:Plaintiff to take date at registry within 14 days,,,,Recommended for dismissal,2024-05-31,2023-03-28,2023-04-13,E507/2023
31,5,2024,RRC,E911,16,6,2023,16,6,2023,Active,,,,Recommended for dismissal,2024-05-31,2023-06-16,2023-06-16,E911/2023
31,5,2024,RRC,E914,19,6,2023,3,10,2023,Active,,,,Recommended for dismissal,2024-05-31,2023-06-19,2023-10-03,E914/2023
31,5,2024,RRC,E915,25,7,2023,8,9,2023,Active,,,,Recommended for dismissal,2024-05-31,2023-07-25,2023-09-08,E915/2023
31,5,2024,RRC,E791,30,5,2023,31,5,2023,Active:Plaintiff to take date at registry within 14 days,,,,Recommended for dismissal,2024-05-31,2023-05-30,2023-05-31,E791/2023
31,5,2024,RRC,E792,30,5,2023,30,5,2023,Active:Plaintiff to take date at registry within 14 days,,,,Recommended for dismissal,2024-05-31,2023-05-30,2023-05-30,E792/2023
31,5,2024,RRC,E793,25,5,2023,8,5,2023,Active,,,,Recommended for dismissal,2024-05-31,2023-05-25,2023-05-08,E793/2023
31,5,2024,RRC,E794,2,10,2023,3,10,2023,Active:Plaintiff to take date at registry within 14 days,,,,Needs next date,2024-05-31,2023-10-02,2023-10-03,E794/2023
31,5,2024,RRC,E795,30,5,2023,30,5,2023,Active:Plaintiff to take date at registry within 14 days,,,,Recommended for dismissal,2024-05-31,2023-05-30,2023-05-30,E795/2023
31,5,2024,RRC,E796,30,5,2023,31,5,2023,Active:Plaintiff to take date at registry within 14 days,,,,Recommended for dismissal,2024-05-31,2023-05-30,2023-05-31,E796/2023
31,5,2024,RRC,E799,30,5,2023,2,6,2023,Active:Parties to take date at registry,,,,Needs next date,2024-05-31,2023-05-30,2023-06-02,E799/2023
31,5,2024,RRC,E801,31,5,2023,31,5,2023,Active:Plaintiff to take date at registry within 14 days,,,,Recommended for dismissal,2024-05-31,2023-05-31,2023-05-31,E801/2023
31,5,2024,RRC,E804,31,5,2023,28,5,2024,Active,,,,Recommended for dismissal ,2024-05-31,2023-05-31,2024-05-28,E804/2023
31,5,2024,RRC,E805,31,5,2023,27,10,2023,Active,,,,Needs next date,2024-05-31,2023-05-31,2023-10-27,E805/2023
31,5,2024,RRC,E806,31,5,2023,5,6,2023,Active:Plaintiff to take date at registry within 14 days,,,,Recommended for dismissal,2024-05-31,2023-05-31,2023-06-05,E806/2023
31,5,2024,RRC, E811,31,5,2023,5,6,2023,Active,,,,Recommended for dismissal,2024-05-31,2023-05-31,2023-06-05, E811/2023
31,5,2024,RRC,E812,31,5,2023,11,1,2024,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-05-31,2024-01-11,E812/2023
31,5,2024,RRC,E832,5,6,2023,6,6,2023,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2023-06-05,2023-06-06,E832/2023
31,5,2024,RRC,E835,14,7,2023,3,8,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-07-14,2023-08-03,E835/2023
31,5,2024,RRC,E836,7,6,2023,8,6,2023,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2023-06-07,2023-06-08,E836/2023
31,5,2024,RRC,E837,7,6,2023,27,6,2023,Active,,,,Recommended for dismissal,2024-05-31,2023-06-07,2023-06-27,E837/2023
31,5,2024,RRC,E842,7,6,2023,7,6,2023,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2023-06-07,2023-06-07,E842/2023
31,5,2024,RRC,E843,7,6,2023,7,6,2023,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2023-06-07,2023-06-07,E843/2023
31,5,2024,RRC,E847,7,6,2023,3,8,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-06-07,2023-08-03,E847/2023
31,5,2024,RRC,E848,7,6,2023,8,6,2023,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2023-06-07,2023-06-08,E848/2023
31,5,2024,RRC,E849,7,6,2023,7,6,2023,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2023-06-07,2023-06-07,E849/2023
31,5,2024,RRC,E850,7,6,2023,7,6,2023,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2023-06-07,2023-06-07,E850/2023
31,5,2024,RRC,E852,7,6,2023,8,6,2023,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2023-06-07,2023-06-08,E852/2023
31,5,2024,RRC,E853,7,6,2023,7,6,2023,Active:No Activity,,,,Recommended for dismissal,2024-05-31,2023-06-07,2023-06-07,E853/2023
31,5,2024,RRC,E855,8,6,2023,16,6,2023,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2023-06-08,2023-06-16,E855/2023
31,5,2024,RRC,E854,7,6,2023,23,11,2023,Active,,,,Recommended for dismissal,2024-05-31,2023-06-07,2023-11-23,E854/2023
31,5,2024,RRC,E857,8,6,2023,8,6,2023,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2023-06-08,2023-06-08,E857/2023
31,5,2024,RRC,E861,8,6,2023,24,10,2023,Active: For further hearing,,,,Needs next date,2024-05-31,2023-06-08,2023-10-24,E861/2023
31,5,2024,RRC,E862,8,6,2023,8,6,2023,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2023-06-08,2023-06-08,E862/2023
31,5,2024,RRC,E863,8,6,2023,8,6,2023,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2023-06-08,2023-06-08,E863/2023
31,5,2024,RRC,E864,8,6,2023,8,6,2023,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2023-06-08,2023-06-08,E864/2023
31,5,2024,RRC,E865,8,6,2023,27,9,2023,Active,,,,Recommended for dismissal,2024-05-31,2023-06-08,2023-09-27,E865/2023
31,5,2024,RRC,E996,9,6,2023,30,6,2023,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2023-06-09,2023-06-30,E996/2023
31,5,2024,RRC,E997,9,6,2023,30,6,2023,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2023-06-09,2023-06-30,E997/2023
31,5,2024,RRC,E998,29,6,2023,30,6,2023,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2023-06-29,2023-06-30,E998/2023
31,5,2024,RRC,E1000,29,6,2023,11,12,2023,Active,,,,Recommended for dismissal,2024-05-31,2023-06-29,2023-12-11,E1000/2023
31,5,2024,RRC,E1002,30,6,2023,5,7,2023,Active:Parties to take date at registry,,,,Needs next date,2024-05-31,2023-06-30,2023-07-05,E1002/2023
31,5,2024,RRC,E1004,30,6,2023,5,7,2023,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2023-06-30,2023-07-05,E1004/2023
31,5,2024,RRC,E1007,30,6,2023,18,7,2023,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2023-06-30,2023-07-18,E1007/2023
31,5,2024,RRC,E1009,30,6,2023,13,2,2024,Active,,,,Recommended for dismissal,2024-05-31,2023-06-30,2024-02-13,E1009/2023
31,5,2024,RRC,E1010,30,6,2023,27,10,2023,Active,,,,Recommended for dismissal,2024-05-31,2023-06-30,2023-10-27,E1010/2023
31,5,2024,RRC,E1011,30,6,2023,13,7,2023,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2023-06-30,2023-07-13,E1011/2023
31,5,2024,RRC,E1018,3,7,2023,5,7,2023,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2023-07-03,2023-07-05,E1018/2023
31,5,2024,RRC,E1019,3,7,2023,5,7,2023,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2023-07-03,2023-07-05,E1019/2023
31,5,2024,RRC,E1020,3,7,2023,5,7,2023,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2023-07-03,2023-07-05,E1020/2023
31,5,2024,RRC,E1022,4,7,2023,5,7,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-07-04,2023-07-05,E1022/2023
31,5,2024,RRC,E1023,4,7,2023,14,7,2023,Active,,,,Needs next date,2024-05-31,2023-07-04,2023-07-14,E1023/2023
31,5,2024,RRC,E1024,4,7,2023,5,7,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-07-04,2023-07-05,E1024/2023
31,5,2024,RRC,E1025,4,7,2023,18,7,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-07-04,2023-07-18,E1025/2023
31,5,2024,RRC,E1026,4,7,2023,15,8,2023,Active,,,,Needs next date,2024-05-31,2023-07-04,2023-08-15,E1026/2023
31,5,2024,RRC,E1028,5,7,2023,5,7,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-07-05,2023-07-05,E1028/2023
31,5,2024,RRC,E1031,7,7,2023,10,7,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-07-07,2023-07-10,E1031/2023
31,5,2024,RRC,E1033,5,7,2023,6,7,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-07-05,2023-07-06,E1033/2023
31,5,2024,RRC,E1034,7,7,2023,23,10,2023,Active,,,,Needs next date,2024-05-31,2023-07-07,2023-10-23,E1034/2023
31,5,2024,RRC,E1035,5,7,2023,17,7,2023,Active,,,,Needs next date,2024-05-31,2023-07-05,2023-07-17,E1035/2023
31,5,2024,RRC,E1066,13,7,2023,23,11,2023,Active,,,,Needs next date,2024-05-31,2023-07-13,2023-11-23,E1066/2023
31,5,2024,RRC,E1068,22,6,2023,13,7,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-06-22,2023-07-13,E1068/2023
31,5,2024,RRC,E1317,5,9,2023,8,2,2024,Active,,,,Needs next date,2024-05-31,2023-09-05,2024-02-08,E1317/2023
31,5,2024,RRC,E1325,4,9,2023,27,11,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-09-04,2023-11-27,E1325/2023
31,5,2024,RRC,E1330,4,9,2023,5,9,2023,Active,,,,Needs next date,2024-05-31,2023-09-04,2023-09-05,E1330/2023
31,5,2024,RRC,E1341,6,9,2023,7,9,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-09-06,2023-09-07,E1341/2023
31,5,2024,RRC,E1343,1,11,2023,2,11,2023,Active,,,,Needs next date,2024-05-31,2023-11-01,2023-11-02,E1343/2023
31,5,2024,RRC,E1348,7,9,2023,7,9,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-09-07,2023-09-07,E1348/2023
31,5,2024,RRC,E1349,7,9,2023,7,9,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-09-07,2023-09-07,E1349/2023
31,5,2024,RRC,E1351,7,9,2023,11,9,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-09-07,2023-09-11,E1351/2023
31,5,2024,RRC,E1352,7,9,2023,8,9,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-09-07,2023-09-08,E1352/2023
31,5,2024,RRC,E1353,7,9,2023,11,9,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-09-07,2023-09-11,E1353/2023
31,5,2024,RRC,E1354,7,9,2023,11,9,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-09-07,2023-09-11,E1354/2023
31,5,2024,RRC,E1356,8,9,2023,8,9,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-09-08,2023-09-08,E1356/2023
31,5,2024,RRC,E1358,8,9,2023,12,9,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-09-08,2023-09-12,E1358/2023
31,5,2024,RRC,E1363,11,9,2023,18,9,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-09-11,2023-09-18,E1363/2023
31,5,2024,RRC,E1366,12,9,2023,28,12,2023,Active,,,,Needs next date,2024-05-31,2023-09-12,2023-12-28,E1366/2023
31,5,2024,RRC,E1373,12,9,2023,15,2,2024, Active,,,,Needs next date,2024-05-31,2023-09-12,2024-02-15,E1373/2023
31,5,2024,RRC,E1374,13,9,2023,13,9,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-09-13,2023-09-13,E1374/2023
31,5,2024,RRC,E1376,13,9,2023,22,9,2023,Active,,,,Needs next date,2024-05-31,2023-09-13,2023-09-22,E1376/2023
31,5,2024,RRC,E1377,13,9,2023,13,9,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-09-13,2023-09-13,E1377/2023
31,5,2024,RRC,E1386,14,9,2023,18,9,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-09-14,2023-09-18,E1386/2023
31,5,2024,RRC,E368,23,2,2024,26,2,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-02-23,2024-02-26,E368/2024
31,5,2024,RRC,E1367,12,9,2023,13,9,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-09-12,2023-09-13,E1367/2023
31,5,2024,RRC,E1608,30,10,2023,19,12,2023,Active:Parties to take date at registry,,,,Needs next date,2024-05-31,2023-10-30,2023-12-19,E1608/2023
31,5,2024,RRC,E1609,30,10,2023,8,11,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-10-30,2023-11-08,E1609/2023
31,5,2024,RRC,E1610,31,10,2023,2,11,2023,Active,,,,Needs next date,2024-05-31,2023-10-31,2023-11-02,E1610/2023
31,5,2024,RRC,E1613,31,10,2023,2,11,2023,Active,,,,Needs next date,2024-05-31,2023-10-31,2023-11-02,E1613/2023
31,5,2024,RRC,E1614,31,10,2023,6,11,2023,Active:Parties to take date at registry,,,,Needs next date,2024-05-31,2023-10-31,2023-11-06,E1614/2023
31,5,2024,RRC,E1624,1,11,2023,2,11,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-11-01,2023-11-02,E1624/2023
31,5,2024,RRC,E1626,1,11,2023,2,11,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-11-01,2023-11-02,E1626/2023
31,5,2024,RRC,E1627,1,11,2023,2,11,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-11-01,2023-11-02,E1627/2023
31,5,2024,RRC,E1628,1,11,2023,7,11,2023,Active,,,,Needs next date,2024-05-31,2023-11-01,2023-11-07,E1628/2023
31,5,2024,RRC,E1630,1,11,2023,2,11,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-11-01,2023-11-02,E1630/2023
31,5,2024,RRC,E1631,2,11,2023,3,11,2023,Active,,,,Needs next date,2024-05-31,2023-11-02,2023-11-03,E1631/2023
31,5,2024,RRC,E1632,2,11,2023,29,1,2024,Active:Parties to take date at registry,,,,Needs next date,2024-05-31,2023-11-02,2024-01-29,E1632/2023
31,5,2024,RRC,E1634,2,11,2023,1,2,2024,Active:Parties to take date at registry,,,,Needs next date,2024-05-31,2023-11-02,2024-02-01,E1634/2023
31,5,2024,RRC,E1635,2,11,2023,31,1,2024,Active:Parties to take date at registry,,,,Needs next date,2024-05-31,2023-11-02,2024-01-31,E1635/2023
31,5,2024,RRC,E1636,2,11,2023,16,11,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-11-02,2023-11-16,E1636/2023
31,5,2024,RRC,E1637,2,11,2023,6,11,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-11-02,2023-11-06,E1637/2023
31,5,2024,RRC,E1638,2,11,2023,31,7,2024,Active:Parties to take date at registry,,,,Needs next date,2024-05-31,2023-11-02,2024-07-31,E1638/2023
31,5,2024,RRC,E1594,30,10,2023,27,10,2023,Active:Interparty hearingwithin 14 days,,,,Needs next date,2024-05-31,2023-10-30,2023-10-27,E1594/2023
