Code/Year,Registered,Audit Date,Age of File
E012/2023,2023-01-04,2024-05-31,513.0
E013/2023,2023-01-05,2024-05-31,512.0
E014/2023,2023-01-05,2024-05-31,512.0
E015/2023,2023-01-05,2024-05-31,512.0
E018/2023,2023-01-06,2024-05-31,511.0
E020/2023,2023-01-06,2024-05-31,511.0
E021/2023,2023-01-09,2024-05-31,508.0
E022/2023,2023-01-09,2024-05-31,508.0
E023/2023,2023-01-09,2024-05-31,508.0
E024/2023,2023-01-09,2024-05-31,508.0
E026/2023,2023-01-10,2024-05-31,507.0
E028/2023,2023-01-10,2024-05-31,507.0
E029/2023,2023-01-10,2024-05-31,507.0
E031/2023,2023-01-10,2024-05-31,507.0
E032/2023,2023-01-10,2024-05-31,507.0
E033/2023,2023-01-12,2024-05-31,505.0
E034/2023,2023-01-11,2024-05-31,506.0
E037/2023,2023-01-11,2024-05-31,506.0
E044/2023,2023-01-11,2024-05-31,506.0
E096/2023,2023-01-23,2024-05-31,494.0
E097/2023,2023-01-23,2024-05-31,494.0
E098/2023,2023-01-24,2024-05-31,493.0
E099/2023,2023-01-24,2024-05-31,493.0
E100/2023,2023-01-23,2024-05-31,494.0
E101/2023,2023-01-24,2024-05-31,493.0
E103/2023,2023-01-25,2024-05-31,492.0
E122/2023,2023-01-27,2024-05-31,490.0
E123/2023,2023-01-27,2024-05-31,490.0
E124/2023,2023-01-27,2024-05-31,490.0
E125/2023,2023-01-27,2024-05-31,490.0
E126/2023,2023-01-27,2024-05-31,490.0
E127/2023,2023-01-27,2024-05-31,490.0
E131/2023,2023-01-30,2024-05-31,487.0
E144/2023,2023-01-31,2024-05-31,486.0
E145/2023,2023-01-31,2024-05-31,486.0
E148/2023,,2024-05-31,
E149/2023,2023-02-01,2024-05-31,485.0
E150/2023,2023-02-01,2024-05-31,485.0
E151/2023,2023-02-01,2024-05-31,485.0
E152/2023,2023-02-01,2024-05-31,485.0
E153/2023,2023-02-01,2024-05-31,485.0
E154/2023,2023-02-02,2024-05-31,484.0
E155/2023,2023-02-02,2024-05-31,484.0
E156/2023,2023-02-02,2024-05-31,484.0
E157/2023,2023-02-02,2024-05-31,484.0
E158/2023,2023-02-02,2024-05-31,484.0
E159/2023,2023-02-02,2024-05-31,484.0
E160/2023,2023-02-02,2024-05-31,484.0
E162/2023,2023-02-02,2024-05-31,484.0
E163/2023,2023-02-02,2024-05-31,484.0
E426/2023,2023-03-13,2024-05-31,445.0
E428/2023,2023-03-13,2024-05-31,445.0
E429/2023,2023-03-13,2024-05-31,445.0
E430/2023,2023-03-13,2024-05-31,445.0
E431/2023,2023-03-13,2024-05-31,445.0
E432/2023,2023-03-13,2024-05-31,445.0
E434/2023,2023-03-13,2024-05-31,445.0
E435/2023,2023-03-14,2024-05-31,444.0
E436/2023,2023-03-14,2024-05-31,444.0
E438/2023,2023-03-14,2024-05-31,444.0
E441/2023,2023-03-14,2024-05-31,444.0
E443/2023,2023-03-15,2024-05-31,443.0
E444/2023,2023-03-14,2024-05-31,444.0
E445/2023,2023-03-14,2024-05-31,444.0
E449/2023,2023-03-15,2024-05-31,443.0
E450/2023,2023-03-13,2024-05-31,445.0
E451/2023,2023-03-16,2024-05-31,442.0
E452/2023,2023-03-16,2024-05-31,442.0
E454/2023,2023-03-16,2024-05-31,442.0
E455/2023,2023-03-16,2024-05-31,442.0
E456/2023,2023-03-17,2024-05-31,441.0
E459/2023,2023-03-17,2024-05-31,441.0
E462/2023,2023-03-17,2024-05-31,441.0
E466/2023,2023-03-17,2024-05-31,441.0
E548/2023,2023-04-04,2024-05-31,423.0
E509/2023,2023-03-28,2024-05-31,430.0
E511/2023,2023-03-28,2024-05-31,430.0
E512/2023,2023-03-29,2024-05-31,429.0
E514/2023,2023-07-10,2024-05-31,326.0
E515/2023,2023-03-29,2024-05-31,429.0
E518/2023,2023-03-29,2024-05-31,429.0
E519/2023,2023-03-29,2024-05-31,429.0
E520/2023,2023-03-29,2024-05-31,429.0
E521/2023,2023-03-30,2024-05-31,428.0
E522/2023,2023-03-30,2024-05-31,428.0
E523/2023,2023-03-30,2024-05-31,428.0
E524/2023,2023-03-30,2024-05-31,428.0
E528/2023,2023-03-31,2024-05-31,427.0
E529/2023,2023-03-31,2024-05-31,427.0
E530/2023,2023-03-31,2024-05-31,427.0
E533/2023,2023-03-31,2024-05-31,427.0
E534/2023,2023-05-31,2024-05-31,366.0
E535/2023,2023-03-09,2024-05-31,449.0
E537/2023,2023-04-03,2024-05-31,424.0
E538/2023,2023-04-03,2024-05-31,424.0
E540/2023,2023-04-03,2024-05-31,424.0
E541/2023,2023-04-03,2024-05-31,424.0
E543/2023,2023-04-04,2024-05-31,423.0
E544/2023,2023-04-04,2024-05-31,423.0
E916/2023,2023-06-10,2024-05-31,356.0
E917/2023,2023-06-19,2024-05-31,347.0
E868/2023,2023-06-09,2024-05-31,357.0
E869/2023,2023-06-09,2024-05-31,357.0
E870/2023,2023-06-09,2024-05-31,357.0
E874/2023,2023-06-12,2024-05-31,354.0
E876/2023,2023-06-13,2024-05-31,353.0
E877/2023,2023-06-12,2024-05-31,354.0
E879/2023,2023-06-13,2024-05-31,353.0
E880/2023,2023-06-13,2024-05-31,353.0
E881/2023,2023-06-14,2024-05-31,352.0
E883/2023,2023-06-13,2024-05-31,353.0
E884/2023,2023-06-10,2024-05-31,356.0
E890/2023,2023-06-14,2024-05-31,352.0
E891/2023,2023-08-29,2024-05-31,276.0
E892/2023,2023-06-15,2024-05-31,351.0
E897/2023,2023-06-15,2024-05-31,351.0
E900/2023,2023-06-14,2024-05-31,352.0
E901/2023,2023-06-16,2024-05-31,350.0
E902/2023,2023-06-16,2024-05-31,350.0
E904/2023,2023-06-16,2024-05-31,350.0
E905/2023,2023-06-16,2024-05-31,350.0
E906/2023,2023-06-16,2024-05-31,350.0
E907/2023,2023-06-16,2024-05-31,350.0
E908/2023,2023-06-16,2024-05-31,350.0
E759/2023,2023-05-22,2024-05-31,375.0
E760/2023,2023-05-22,2024-05-31,375.0
E761/2023,2023-05-25,2024-05-31,372.0
E763/2023,2023-05-24,2024-05-31,373.0
E769/2023,2023-05-25,2024-05-31,372.0
E770/2023,2023-05-26,2024-05-31,371.0
E775/2023,2023-05-26,2024-05-31,371.0
E776/2023,2023-05-21,2024-05-31,376.0
E777/2023,2023-05-29,2024-05-31,368.0
E778/2023,2023-05-29,2024-05-31,368.0
E783/2023,2023-05-29,2024-05-31,368.0
E785/2023,2023-05-31,2024-05-31,366.0
E786/2023,2023-05-29,2024-05-31,368.0
E788/2023,2023-05-30,2024-05-31,367.0
E790/2023,2023-05-31,2024-05-31,366.0
E631/2023,2023-04-25,2024-05-31,402.0
E632/2023,2023-04-25,2024-05-31,402.0
E636/2023,2023-04-25,2024-05-31,402.0
E637/2023,2023-04-25,2024-05-31,402.0
E639/2023,2023-04-26,2024-05-31,401.0
E641/2023,2023-04-26,2024-05-31,401.0
E643/2023,2023-04-26,2024-05-31,401.0
E644/2023,2023-04-26,2024-05-31,401.0
E645/2023,2023-04-26,2024-05-31,401.0
E646/2023,2023-04-26,2024-05-31,401.0
E649/2023,2023-04-28,2024-05-31,399.0
E651/2023,2023-04-27,2024-05-31,400.0
E673/2023,2023-05-04,2024-05-31,393.0
E674/2023,2023-05-04,2024-05-31,393.0
E675/2023,2023-05-04,2024-05-31,393.0
E676/2023,2023-05-04,2024-05-31,393.0
E677/2023,2023-05-04,2024-05-31,393.0
E680/2023,2023-05-05,2024-05-31,392.0
E682/2023,2023-05-05,2024-05-31,392.0
E1074/2023,2023-07-13,2024-05-31,323.0
E1076/2023,2023-07-11,2024-05-31,325.0
E1078/2023,2023-07-13,2024-05-31,323.0
E1079/2023,2023-07-14,2024-05-31,322.0
E1081/2023,2023-07-14,2024-05-31,322.0
E1082/2023,2023-07-14,2024-05-31,322.0
E1083/2023,2023-07-17,2024-05-31,319.0
E1084/2023,2023-07-17,2024-05-31,319.0
E1085/2023,2023-07-17,2024-05-31,319.0
E1089/2023,2023-07-17,2024-05-31,319.0
E1091/2023,2023-07-18,2024-05-31,318.0
E1092/2023,2023-07-18,2024-05-31,318.0
E1093/2023,2023-06-30,2024-05-31,336.0
E1098/2023,2023-07-18,2024-05-31,318.0
E1099/2023,2023-07-18,2024-05-31,318.0
E1101/2023,2023-07-18,2024-05-31,318.0
E1105/2023,2023-07-21,2024-05-31,315.0
E1107/2023,2023-07-21,2024-05-31,315.0
E1108/2023,2023-07-24,2024-05-31,312.0
E1112/2023,2023-07-24,2024-05-31,312.0
E1114/2023,2023-07-24,2024-05-31,312.0
E1115/2023,2023-07-25,2024-05-31,311.0
E1118/2023,2023-07-25,2024-05-31,311.0
E1135/2023,2023-07-27,2024-05-31,309.0
E1121/2023,2023-07-26,2024-05-31,310.0
E1122/2023,2023-07-26,2024-05-31,310.0
E1124/2023,2023-07-26,2024-05-31,310.0
E1191/2023,2023-08-29,2024-05-31,276.0
E1294/2023,2023-08-29,2024-05-31,276.0
E1296/2023,2023-08-29,2024-05-31,276.0
E1298/2023,2023-08-30,2024-05-31,275.0
E1300/2023,2023-08-30,2024-05-31,275.0
E1301/2023,2023-08-30,2024-05-31,275.0
E1302/2023,2023-08-30,2024-05-31,275.0
E1305/2023,2023-08-31,2024-05-31,274.0
E1306/2023,2023-09-01,2024-05-31,273.0
E1307/2023,2023-08-31,2024-05-31,274.0
E1197/2023,2023-08-07,2024-05-31,298.0
E1191/2023,2023-08-07,2024-05-31,298.0
E1193/2023,2023-08-04,2024-05-31,301.0
E1194/2023,2023-08-04,2024-05-31,301.0
E1195/2023,2023-08-07,2024-05-31,298.0
E1196/2023,2023-08-07,2024-05-31,298.0
E1198/2023,2023-08-07,2024-05-31,298.0
E1200/2023,2023-08-08,2024-05-31,297.0
E1201/2023,2023-08-08,2024-05-31,297.0
E1202/2023,2023-08-08,2024-05-31,297.0
E1209/2023,2023-08-09,2024-05-31,296.0
E1211/2023,2023-08-10,2024-05-31,295.0
E1308/2023,2023-08-31,2024-05-31,274.0
E1310/2023,2023-09-01,2024-05-31,273.0
E1311/2023,2023-09-04,2024-05-31,270.0
E1316/2023,2023-09-01,2024-05-31,273.0
E1369/2023,2023-09-12,2024-05-31,262.0
E1370/2023,2023-09-12,2024-05-31,262.0
E1238/2023,2023-08-16,2024-05-31,289.0
68/2019,2019-12-15,2024-05-31,1629.0
69/2019,2019-01-15,2024-05-31,1963.0
71/2019,2019-03-10,2024-05-31,1909.0
72/2019,2019-01-17,2024-05-31,1961.0
73/2019,2019-01-16,2024-05-31,1962.0
74/2019,2019-01-16,2024-05-31,1962.0
75/2019,2019-01-16,2024-05-31,1962.0
76/2019,2019-01-16,2024-05-31,1962.0
77/2019,2019-01-16,2024-05-31,1962.0
78/2019,2019-01-16,2024-05-31,1962.0
79/2019,2019-01-16,2024-05-31,1962.0
80/2019,2019-01-16,2024-05-31,1962.0
81/2019,2019-01-16,2024-05-31,1962.0
82/2019,2019-01-16,2024-05-31,1962.0
83/2019,2019-01-16,2024-05-31,1962.0
84/2019,2019-01-16,2024-05-31,1962.0
85/2019,2019-01-16,2024-05-31,1962.0
86/2019,2019-01-16,2024-05-31,1962.0
87/2019,2019-01-17,2024-05-31,1961.0
89/2019,2019-01-17,2024-05-31,1961.0
134/2019,2019-01-25,2024-05-31,1953.0
135/2019,2019-01-25,2024-05-31,1953.0
136A/2019,2019-01-25,2024-05-31,1953.0
136B/2019,2019-01-28,2024-05-31,1950.0
137/2019,2019-01-28,2024-05-31,1950.0
138/2019,2019-01-28,2024-05-31,1950.0
139/2019,2019-01-28,2024-05-31,1950.0
140/2019,2019-01-28,2024-05-31,1950.0
141/2019,2019-03-28,2024-05-31,1891.0
142/2019,2019-01-28,2024-05-31,1950.0
143/2019,2019-01-28,2024-05-31,1950.0
144/2019,2019-01-28,2024-05-31,1950.0
145/2019,2019-01-28,2024-05-31,1950.0
147/2019,2019-01-28,2024-05-31,1950.0
148/2019,2019-01-28,2024-05-31,1950.0
149/2019,2019-01-29,2024-05-31,1949.0
151/2019,2019-01-29,2024-05-31,1949.0
152/2019,2019-01-30,2024-05-31,1948.0
153/2019,2019-01-29,2024-05-31,1949.0
154/2019,2019-01-30,2024-05-31,1948.0
401/2019,2019-03-13,2024-05-31,1906.0
402/2019,2019-03-13,2024-05-31,1906.0
403/2019,2019-03-13,2024-05-31,1906.0
405/2019,2019-03-13,2024-05-31,1906.0
406/2019,2019-03-13,2024-05-31,1906.0
407/2019,2019-03-13,2024-05-31,1906.0
408/2019,2019-03-13,2024-05-31,1906.0
409/2019,2019-03-14,2024-05-31,1905.0
410/2019,2019-03-14,2024-05-31,1905.0
411/2019,2019-03-14,2024-05-31,1905.0
412A/2019,2019-03-14,2024-05-31,1905.0
412/2019,2019-03-14,2024-05-31,1905.0
413/2019,2019-03-20,2024-05-31,1899.0
414/2019,2019-03-14,2024-05-31,1905.0
415/2019,2019-03-14,2024-05-31,1905.0
416/2019,2019-03-14,2024-05-31,1905.0
418/2019,2019-03-14,2024-05-31,1905.0
419/2019,2019-03-14,2024-05-31,1905.0
420/2019,2019-03-14,2024-05-31,1905.0
422/2019,2019-03-20,2024-05-31,1899.0
424/2019,2019-03-15,2024-05-31,1904.0
425/2019,2019-03-15,2024-05-31,1904.0
426/2019,2019-03-15,2024-05-31,1904.0
427/2019,2019-03-15,2024-05-31,1904.0
428/2019,2019-03-15,2024-05-31,1904.0
429/2019,2019-03-15,2024-05-31,1904.0
439/2019,2019-03-15,2024-05-31,1904.0
435/2019,2019-03-20,2024-05-31,1899.0
437/2019,2019-03-18,2024-05-31,1901.0
438/2019,2019-03-18,2024-05-31,1901.0
440/2019,2019-12-04,2024-05-31,1640.0
441/2019,2019-03-18,2024-05-31,1901.0
442/2019,2019-03-18,2024-05-31,1901.0
443/2019,2019-03-18,2024-05-31,1901.0
447/2019,2019-03-19,2024-05-31,1900.0
448/2019,2019-03-19,2024-05-31,1900.0
450/2019,2019-03-19,2024-05-31,1900.0
452/2019,2019-03-25,2024-05-31,1894.0
454/2019,2019-03-19,2024-05-31,1900.0
455/2019,2019-03-20,2024-05-31,1899.0
456/2019,2019-03-22,2024-05-31,1897.0
457/2019,2019-03-20,2024-05-31,1899.0
458/2019,2019-03-20,2024-05-31,1899.0
459B/2019,2019-03-20,2024-05-31,1899.0
460/2019,2019-03-20,2024-05-31,1899.0
462/2019,2019-03-20,2024-05-31,1899.0
465/2019,2019-03-20,2024-05-31,1899.0
466/2019,2019-03-20,2024-05-31,1899.0
467/2019,2019-03-20,2024-05-31,1899.0
571/2019,2019-04-09,2024-05-31,1879.0
572/2019,2019-04-09,2024-05-31,1879.0
573/2019,2019-04-15,2024-05-31,1873.0
574/2019,2019-04-10,2024-05-31,1878.0
575/2019,2019-04-10,2024-05-31,1878.0
576/2019,2019-04-10,2024-05-31,1878.0
577/2019,2019-04-10,2024-05-31,1878.0
578/2019,2019-04-10,2024-05-31,1878.0
579/2019,2019-04-23,2024-05-31,1865.0
581/2019,2019-04-10,2024-05-31,1878.0
582/2019,2019-04-10,2024-05-31,1878.0
583/2019,2019-04-10,2024-05-31,1878.0
586/2019,2019-04-11,2024-05-31,1877.0
587/2019,2019-04-11,2024-05-31,1877.0
589/2019,2019-04-11,2024-05-31,1877.0
591/2019,2019-04-12,2024-05-31,1876.0
592/2019,2019-04-12,2024-05-31,1876.0
595/2019,2019-04-15,2024-05-31,1873.0
596/2019,2019-04-15,2024-05-31,1873.0
597/2019,2019-04-12,2024-05-31,1876.0
601/2019,2019-04-15,2024-05-31,1873.0
602/2019,2019-04-15,2024-05-31,1873.0
603/2019,2019-04-15,2024-05-31,1873.0
605/2019,2019-04-16,2024-05-31,1872.0
606/2019,2019-04-16,2024-05-31,1872.0
677/2019,2019-04-16,2024-05-31,1872.0
32/2019,2019-06-18,2024-05-31,1809.0
607/2019,2019-04-16,2024-05-31,1872.0
609/2019,2019-04-17,2024-05-31,1871.0
611/2019,2019-04-17,2024-05-31,1871.0
612/2019,2019-04-17,2024-05-31,1871.0
614/2019,2019-04-17,2024-05-31,1871.0
615/2019,2019-04-17,2024-05-31,1871.0
616/2019,2019-04-17,2024-05-31,1871.0
617/2019,2019-04-18,2024-05-31,1870.0
621/2019,2019-04-18,2024-05-31,1870.0
622/2019,2019-04-18,2024-05-31,1870.0
623/2019,2019-04-18,2024-05-31,1870.0
625/2019,2019-04-23,2024-05-31,1865.0
626/2019,2019-04-23,2024-05-31,1865.0
627/2019,2019-04-03,2024-05-31,1885.0
628/2019,,2024-05-31,
629/2019,2019-06-03,2024-05-31,1824.0
630/2019,2019-04-23,2024-05-31,1865.0
631/2019,2019-04-23,2024-05-31,1865.0
632/2019,2019-04-23,2024-05-31,1865.0
633/2019,2019-04-24,2024-05-31,1864.0
634/2019,2019-04-24,2024-05-31,1864.0
635/2019,2019-04-24,2024-05-31,1864.0
721/2019,2019-05-07,2024-05-31,1851.0
723/2019,2019-05-07,2024-05-31,1851.0
726/2019,2019-05-10,2024-05-31,1848.0
727/2019,2019-05-07,2024-05-31,1851.0
730/2019,2019-05-08,2024-05-31,1850.0
731/2019,2019-05-08,2024-05-31,1850.0
732/2019,2019-05-08,2024-05-31,1850.0
733/2019,2019-05-08,2024-05-31,1850.0
734/2019,2019-11-14,2024-05-31,1660.0
735/2019,2019-05-08,2024-05-31,1850.0
738/2019,2019-05-08,2024-05-31,1850.0
739/2019,2019-05-09,2024-05-31,1849.0
741/2019,2019-05-08,2024-05-31,1850.0
742/2019,2019-05-10,2024-05-31,1848.0
744/2019,2019-05-09,2024-05-31,1849.0
745/2019,2019-08-08,2024-05-31,1758.0
746/2019,2019-05-10,2024-05-31,1848.0
747/2019,2019-05-10,2024-05-31,1848.0
748/2019,2019-05-10,2024-05-31,1848.0
749/2019,2019-05-10,2024-05-31,1848.0
751/2019,2019-05-10,2024-05-31,1848.0
752/2019,2019-05-10,2024-05-31,1848.0
754/2019,2019-05-10,2024-05-31,1848.0
755/2019,2019-05-13,2024-05-31,1845.0
755B/2019,2019-05-10,2024-05-31,1848.0
756/2019,2019-05-10,2024-05-31,1848.0
757/2019,2019-05-13,2024-05-31,1845.0
759/2019,2019-05-13,2024-05-31,1845.0
761/2019,2019-05-16,2024-05-31,1842.0
762/2019,2019-05-13,2024-05-31,1845.0
764/2019,2019-05-13,2024-05-31,1845.0
765/2019,2019-05-13,2024-05-31,1845.0
767/2019,2019-05-13,2024-05-31,1845.0
768/2019,2019-05-13,2024-05-31,1845.0
770/2019,2019-05-14,2024-05-31,1844.0
771/2019,2019-05-14,2024-05-31,1844.0
772/2019,2019-05-14,2024-05-31,1844.0
773/2019,2019-09-24,2024-05-31,1711.0
774/2019,2019-05-15,2024-05-31,1843.0
775/2019,2019-05-14,2024-05-31,1844.0
776/2019,2019-05-17,2024-05-31,1841.0
777/2019,2019-05-15,2024-05-31,1843.0
814/2019,2019-05-21,2024-05-31,1837.0
815/2019,2019-05-21,2024-05-31,1837.0
816/2019,2019-05-21,2024-05-31,1837.0
817/2019,2019-05-21,2024-05-31,1837.0
818/2019,2019-05-21,2024-05-31,1837.0
821/2019,2019-05-21,2024-05-31,1837.0
822/2019,2019-05-21,2024-05-31,1837.0
823/2019,2019-05-22,2024-05-31,1836.0
824/2019,2019-05-22,2024-05-31,1836.0
825/2019,2019-05-22,2024-05-31,1836.0
826/2019,2019-05-22,2024-05-31,1836.0
827/2019,2019-05-22,2024-05-31,1836.0
828/2019,2019-05-22,2024-05-31,1836.0
830/2019,2019-05-23,2024-05-31,1835.0
831/2019,2019-05-23,2024-05-31,1835.0
832/2019,2019-05-23,2024-05-31,1835.0
835/2019,2019-05-23,2024-05-31,1835.0
836/2019,2019-05-23,2024-05-31,1835.0
837/2019,2019-05-27,2024-05-31,1831.0
838/2019,2019-06-17,2024-05-31,1810.0
839/2019,2019-05-24,2024-05-31,1834.0
840/2019,2019-05-24,2024-05-31,1834.0
841/2019,2019-05-24,2024-05-31,1834.0
842/2019,2019-05-24,2024-05-31,1834.0
843/2019,2019-05-24,2024-05-31,1834.0
844/2019,2019-05-27,2024-05-31,1831.0
845/2019,2019-05-29,2024-05-31,1829.0
846/2019,2019-05-27,2024-05-31,1831.0
847/2019,2019-05-27,2024-05-31,1831.0
848/2019,2019-05-27,2024-05-31,1831.0
849/2019,2019-05-27,2024-05-31,1831.0
850/2019,2019-05-27,2024-05-31,1831.0
851/2019,2019-05-27,2024-05-31,1831.0
852/2019,2019-05-27,2024-05-31,1831.0
853/2019,2019-05-29,2024-05-31,1829.0
854/2019,2019-05-27,2024-05-31,1831.0
855/2019,2019-05-27,2024-05-31,1831.0
901/2019,2019-06-03,2024-05-31,1824.0
903/2019,2019-06-03,2024-05-31,1824.0
904/2019,2019-06-04,2024-05-31,1823.0
904B/2019,2019-06-03,2024-05-31,1824.0
905/2019,2019-06-04,2024-05-31,1823.0
906/2019,2019-06-04,2024-05-31,1823.0
907/2019,2019-06-04,2024-05-31,1823.0
908/2019,2019-06-04,2024-05-31,1823.0
909/2019,2019-06-06,2024-05-31,1821.0
910/2019,2019-07-08,2024-05-31,1789.0
911/2019,2019-06-06,2024-05-31,1821.0
912/2019,2019-06-06,2024-05-31,1821.0
913/2019,2019-06-07,2024-05-31,1820.0
914/2019,2019-06-07,2024-05-31,1820.0
915/2019,2019-06-07,2024-05-31,1820.0
916/2019,2019-06-07,2024-05-31,1820.0
917/2019,2019-06-07,2024-05-31,1820.0
919/2019,,2024-05-31,
920/2019,2019-07-07,2024-05-31,1790.0
921/2019,2019-07-07,2024-05-31,1790.0
922/2019,2019-07-07,2024-05-31,1790.0
922B/2019,2019-06-20,2024-05-31,1807.0
924A/2019,2019-06-10,2024-05-31,1817.0
925/2019,2019-06-10,2024-05-31,1817.0
926/2019,2019-06-17,2024-05-31,1810.0
928/2019,2019-12-13,2024-05-31,1631.0
929/2019,2019-06-06,2024-05-31,1821.0
931/2019,2019-06-11,2024-05-31,1816.0
932/2019,2019-06-12,2024-05-31,1815.0
934/2019,2019-06-12,2024-05-31,1815.0
935/2019,2019-06-13,2024-05-31,1814.0
936/2019,2019-06-13,2024-05-31,1814.0
937/2019,2019-06-19,2024-05-31,1808.0
938/2019,2019-06-13,2024-05-31,1814.0
940/2019,2019-06-13,2024-05-31,1814.0
941/2019,2019-06-13,2024-05-31,1814.0
942/2019,2019-06-13,2024-05-31,1814.0
943/2019,2019-06-14,2024-05-31,1813.0
944/2019,2019-06-14,2024-05-31,1813.0
945/2019,2019-06-14,2024-05-31,1813.0
947/2019,2019-06-17,2024-05-31,1810.0
949/2019,2019-06-17,2024-05-31,1810.0
950/2019,2019-06-17,2024-05-31,1810.0
954/2019,2019-06-18,2024-05-31,1809.0
956/2019,2019-06-18,2024-05-31,1809.0
957/2019,2019-06-19,2024-05-31,1808.0
958/2019,2019-06-19,2024-05-31,1808.0
960/2019,2019-06-19,2024-05-31,1808.0
961/2019,2019-06-10,2024-05-31,1817.0
2065/2019,2019-12-24,2024-05-31,1620.0
2066/2019,2019-12-23,2024-05-31,1621.0
2067/2019,2019-12-23,2024-05-31,1621.0
2068/2019,2019-12-23,2024-05-31,1621.0
2069/2019,2019-12-23,2024-05-31,1621.0
2070/2019,2019-12-23,2024-05-31,1621.0
2070B/2020,2020-01-02,2024-05-31,1611.0
2072/2019,2019-12-30,2024-05-31,1614.0
2073/2019,2019-12-23,2024-05-31,1621.0
2073B/2019,2019-12-23,2024-05-31,1621.0
2074/2019,2019-12-31,2024-05-31,1613.0
2075/2019,2019-12-23,2024-05-31,1621.0
2076/2019,2019-12-23,2024-05-31,1621.0
2077/2019,2019-12-23,2024-05-31,1621.0
2078/2019,2019-12-23,2024-05-31,1621.0
2082/2019,2019-12-24,2024-05-31,1620.0
2083/2019,2019-12-24,2024-05-31,1620.0
2087/2019,2019-12-24,2024-05-31,1620.0
2088/2019,2019-12-24,2024-05-31,1620.0
2089/2019,2019-12-24,2024-05-31,1620.0
2091/2019,2019-12-27,2024-05-31,1617.0
2092/2020,2020-02-25,2024-05-31,1557.0
2093/2019,2019-12-30,2024-05-31,1614.0
2085/2019,2019-12-24,2024-05-31,1620.0
2097/2019,2019-12-30,2024-05-31,1614.0
2098/2019,2019-12-30,2024-05-31,1614.0
2099/2020,2020-07-07,2024-05-31,1424.0
2100/2019,2019-12-30,2024-05-31,1614.0
2101/2019,2019-12-30,2024-05-31,1614.0
2102/2019,2019-12-30,2024-05-31,1614.0
2103/2019,2019-12-30,2024-05-31,1614.0
2104/2019,2019-12-30,2024-05-31,1614.0
2105/2019,2019-12-31,2024-05-31,1613.0
2106/2020,2020-04-23,2024-05-31,1499.0
2109/2019,2019-12-31,2024-05-31,1613.0
962/2019,2019-06-19,2024-05-31,1808.0
963/2019,2019-06-10,2024-05-31,1817.0
964/2019,2019-06-10,2024-05-31,1817.0
966/2019,2019-06-20,2024-05-31,1807.0
967/2019,2019-06-20,2024-05-31,1807.0
970/2019,2019-06-21,2024-05-31,1806.0
972/2019,2019-06-20,2024-05-31,1807.0
974/2019,2019-06-21,2024-05-31,1806.0
976/2019,2019-06-24,2024-05-31,1803.0
977/2019,2019-06-20,2024-05-31,1807.0
979/2019,2019-06-20,2024-05-31,1807.0
980/2019,2019-06-21,2024-05-31,1806.0
981/2019,2019-06-21,2024-05-31,1806.0
983/2019,2019-06-21,2024-05-31,1806.0
984/2019,2019-06-21,2024-05-31,1806.0
985/2019,2019-06-21,2024-05-31,1806.0
987/2019,2019-06-25,2024-05-31,1802.0
989/2019,2019-06-25,2024-05-31,1802.0
990/2019,2019-06-24,2024-05-31,1803.0
993/2019,2019-06-25,2024-05-31,1802.0
995/2019,2019-06-25,2024-05-31,1802.0
996/2019,2019-06-24,2024-05-31,1803.0
999/2019,2019-06-25,2024-05-31,1802.0
1860/2019,2019-11-12,2024-05-31,1662.0
1859/2019,2019-11-12,2024-05-31,1662.0
1857/2019,2019-11-11,2024-05-31,1663.0
1856/2019,2019-11-11,2024-05-31,1663.0
1855/2019,2019-11-11,2024-05-31,1663.0
1854/2019,2019-11-18,2024-05-31,1656.0
1853/2019,2019-11-11,2024-05-31,1663.0
1852/2019,2019-11-11,2024-05-31,1663.0
1851/2019,2019-11-11,2024-05-31,1663.0
1850/2019,2019-11-11,2024-05-31,1663.0
1849/2019,2019-11-08,2024-05-31,1666.0
1848/2019,2019-11-08,2024-05-31,1666.0
1847/2019,2019-11-08,2024-05-31,1666.0
1846/2019,2019-11-07,2024-05-31,1667.0
1845/2019,2019-11-07,2024-05-31,1667.0
1844/2019,2019-11-07,2024-05-31,1667.0
1843/2019,2019-11-07,2024-05-31,1667.0
1842/2019,2019-11-07,2024-05-31,1667.0
1841/2019,2019-11-07,2024-05-31,1667.0
1840/2019,2019-11-07,2024-05-31,1667.0
1839/2019,2019-11-07,2024-05-31,1667.0
1837/2019,2019-11-06,2024-05-31,1668.0
1834/2019,2019-11-06,2024-05-31,1668.0
1833/2019,2019-11-06,2024-05-31,1668.0
1832/2019,2019-11-06,2024-05-31,1668.0
1831/2019,2019-11-05,2024-05-31,1669.0
1795/2019,2019-10-29,2024-05-31,1676.0
1794/2019,2019-10-29,2024-05-31,1676.0
1793/2019,2019-10-29,2024-05-31,1676.0
1792/2019,2019-10-29,2024-05-31,1676.0
1791B/2019,2019-10-29,2024-05-31,1676.0
1790/2019,2019-10-29,2024-05-31,1676.0
1789/2019,2019-10-29,2024-05-31,1676.0
1788/2019,2019-10-29,2024-05-31,1676.0
E526/2021,2021-09-10,2024-05-31,994.0
E515/2021,2021-09-22,2024-05-31,982.0
E516/2021,2021-09-08,2024-05-31,996.0
E518/2021,2021-09-08,2024-05-31,996.0
E519/2021,2021-09-09,2024-05-31,995.0
E520/2021,2021-09-09,2024-05-31,995.0
